availability_365,City,host_id,host_name,id,last_review,latitude,longitude,minimum_nights,name,neighbourhood_cleansed,number_of_reviews,price,room_type
66,New Orleans,482286586,Gravier Village,730717086161105579,2025-02-16,29.96385,-90.09574,2,Nola Charm 2BR — Mid-City Comfort Prime Location!,Mid-City,35,142.00,Entire home/apt
77,New Orleans,482286586,Gravier Village,730728438460327776,2025-02-22,29.96252,-90.09748,2,Mid-City Gem Stylish 2BR in NOLA — Prime Location!,Mid-City,23,,Entire home/apt
68,New Orleans,482286586,Gravier Village,730734971678820808,2025-01-19,29.96277380057837,-90.0954109300836,2,Mid-City Gem 2BR Balcony Charm — Prime Location!,Mid-City,45,187.00,Entire home/apt
52,New Orleans,26025997,Albert,730933841616800398,2025-02-23,29.939437,-90.0793474,2,2 Bed 2 Bath Restored New Orleans Shotgun Home,Central City,60,319.00,Entire home/apt
256,New Orleans,64823547,Brenna And Nick,731034477679153782,2025-02-12,29.96915,-90.06246,30,Freestanding 4BD/3BA Classic NOLA House w Backyard,Seventh Ward,9,151.00,Entire home/apt
78,New Orleans,135108051,Ash,731383991120833816,2025-02-10,29.92151,-90.0899,2,Vibrant Magazine St. 1Bdrm Condo,East Riverside,52,206.00,Entire home/apt
344,New Orleans,444613568,Lola,731890850095482048,2025-01-26,29.93345,-90.09441,3,Cozy Historic Home 5 Bedrooms Centrally Located,Milan,64,298.00,Entire home/apt
143,New Orleans,106289693,William,731959088471527446,2025-02-17,29.92536,-90.07846,3,Under The Oaks 2 - NOLA 2BR/1BA,Irish Channel,90,220.00,Entire home/apt
86,New Orleans,482574967,Baxter,732167760555425565,2025-02-24,29.95227109784016,-90.1272378840864,2,Modern 2 bed home 1.5 blocks to the Streetcar!,Leonidas,87,246.00,Entire home/apt
10,New Orleans,126603754,Denita,732420159241854416,2024-05-06,30.003487,-90.065246,3,NOLA Luxury 2Br Cabana. Free WIFI&Parking!,Dillard,42,198.00,Entire home/apt
222,New Orleans,371285199,Philip,732441181451403774,2025-02-23,29.96816,-90.04186,2,Funky Historic Home in Heart of the Action,St. Claude,81,333.00,Entire home/apt
357,New Orleans,349162641,David,732596838173152410,2025-02-23,29.95972395294401,-90.08660581590712,2,Victorian Shotgun | 10 minutes to French Quarter,Tulane - Gravier,69,180.00,Entire home/apt
70,New Orleans,441294544,A-Yemisi,732688047929359235,2024-12-01,29.9323087,-90.0283934,2,Y's HomePlace New Orleans Guest House,Behrman,1,180.00,Entire home/apt
236,New Orleans,482674930,Katherine,732705523410835058,2025-02-17,30.1404048,-89.75136189999999,3,Pelican Pier Beach House on Lake Catherine,Lake Catherine,15,358.00,Entire home/apt
170,New Orleans,482924364,Jessica,734121850929299023,2024-11-03,29.96355,-90.04275,2,Large Balcony Apartment blocks from the Quarters,Bywater,17,410.00,Entire home/apt
70,New Orleans,165385578,Noah,734912257803515126,2025-02-16,29.96112,-90.1224,1,Cozy 1 Bed/1 Bath Apartment in Uptown New Orleans,Leonidas,53,71.00,Entire home/apt
0,New Orleans,25105177,Les,735017339546420044,2023-11-27,29.97750211681932,-90.07821557719384,30,Bright NOLA Apartment,Fairgrounds,15,,Entire home/apt
306,New Orleans,483013144,Charming Properties,735180522693404338,2025-01-19,29.939916610718,-90.078163146973,1,Spacious and Fully Furnished Condo Near St. Charles,Central City,24,322.00,Entire home/apt
345,New Orleans,483013144,Charming Properties,735237926757959687,2024-11-29,29.937042236328125,-90.0792999267578,1,Modern 4BR Penthouse with Balcony,Central City,31,321.00,Entire home/apt
80,New Orleans,84772029,Keitris,735343968866417951,2024-06-15,29.93531,-90.10763,30,New Three Bedroom Uptown!,Freret,9,129.00,Entire home/apt
0,New Orleans,250694908,Akilah,735476198965244335,2024-07-08,30.05188,-89.96888,30,Newly Renovated 3bdrm home 15 min from Downtown,Little Woods,23,,Entire home/apt
330,New Orleans,390097449,Nick,735536308958222279,2024-11-18,29.94616,-90.07544,2,The Hudson: Cool Art Filled Condo near FQ with Pkg,Central Business District,50,174.00,Entire home/apt
333,New Orleans,390097449,Nick,735536834194180676,2025-02-23,29.94579,-90.07455,3,The 10th Muse Upscale Art Filled Condo Near FQ+PKG,Central Business District,86,232.00,Entire home/apt
344,New Orleans,390097449,Nick,735537760169089676,2025-02-24,29.94579,-90.07455,3,Ziggy Unit:Warm Upscale Art Filled Condo nearFQ+pk,Central Business District,75,289.00,Entire home/apt
330,New Orleans,112910785,Marigny,736022127841678962,2025-02-25,29.9631,-90.03512,30,City View! Luxury Penthouse w/ Balcony & Pool!,Bywater,91,266.00,Entire home/apt
345,New Orleans,90992612,Laura,736276500777792400,2024-02-15,29.9686,-90.06967,30,Treetops Balcony Condo in Historic Mansion!,Treme - Lafitte,3,175.00,Entire home/apt
352,New Orleans,140624004,Tanoh,736452107108828800,2025-02-09,29.917563517753543,-90.10054733161988,1,Uptown Retreat,East Riverside,1,434.00,Entire home/apt
269,New Orleans,19698038,Clarisse,736895107714960593,2025-02-25,29.96452,-90.05058,5,The Art House on Chartres 2BR,Bywater,36,414.00,Entire home/apt
187,New Orleans,106289693,William,737017451340835165,2025-02-08,29.94643,-90.06993,30,Central Business District Monthly Rental - 1BR/1BA,Central Business District,6,152.00,Entire home/apt
117,New Orleans,114070056,Kevin,737946068431216357,2024-03-03,29.98249,-90.06387,30,"Beautiful, Newly Renovated Duplex",Seventh Ward,3,84.00,Entire home/apt
319,New Orleans,112910785,Marigny,738943157771943337,2025-01-04,29.97679,-90.09421,30,Beautiful Brand New 1br Renovation- Mid City,Mid-City,31,123.00,Entire home/apt
362,New Orleans,112910785,Marigny,738943805448199791,2025-02-10,29.97793,-90.09522,30,Brand New Mid City 1br for Long Stays,Mid-City,20,129.00,Entire home/apt
247,New Orleans,146042589,Annmarie,738975444558725054,2025-02-14,29.92298,-90.07239,2,"Historic Renovation near Magazine, Tchoupitoulas",St. Thomas Dev,13,231.00,Entire home/apt
305,New Orleans,482378057,Shanais,738999921461390633,2025-02-08,29.94871,-90.05382,3,30+ Day Getaway with views of  Downtown,Mcdonogh,51,420.00,Entire home/apt
248,New Orleans,6196474,Shari,739030623898887886,2024-05-22,29.95767,-90.06992,60,French Quarter Fabulous! 1 bed/bath FQ condo,French Quarter,13,221.00,Entire home/apt
365,New Orleans,6196474,Shari,739262198629835599,2024-05-27,29.95659,-90.07122,60,Fantastic French Quarter - Beautiful Balconies 2/3,French Quarter,18,339.00,Entire home/apt
288,New Orleans,51541620,Samuel,739761694187361476,2025-02-10,29.9327106,-90.0727803,1,Charming 1850s Flat on Magazine St w/courtyard,Lower Garden District,70,219.00,Entire home/apt
316,New Orleans,219828,Lisa,739888509161184364,2025-02-24,29.96566889999999,-90.03405719999999,1,Beautiful Home in Hip Bywater+Free Parking+Garden,St. Claude,54,243.00,Entire home/apt
339,New Orleans,95608031,Christie,741234404523498542,2024-11-11,29.97032,-90.05005,2,Southern Chic Bywater Shotgun,St. Roch,40,,Entire home/apt
111,New Orleans,352955129,Michael,741329529999343255,2025-03-01,29.96519,-90.04061,2,Recently restored historical Bywater gem,St. Claude,131,185.00,Entire home/apt
138,New Orleans,479227995,Lady,741523529695620876,2025-01-26,30.0088961,-90.0528815,2,Spacious Home with free parking,Gentilly Terrace,42,164.00,Entire home/apt
0,New Orleans,484363996,Jason,741812297308815255,2024-05-31,29.9748267,-90.06779739999999,1,Apartment in the Esplande Ridge Historic District,Seventh Ward,181,,Entire home/apt
60,New Orleans,477431431,Shirley,741825907207238161,2023-06-14,29.97621439211674,-90.06937567144632,30,The Vintage,Seventh Ward,3,75.00,Entire home/apt
170,New Orleans,80383808,Marquis,741856204827146709,2025-02-23,29.94949,-90.04099,2,NOLA Getaway - Historic Old Algiers,Whitney,13,154.00,Entire home/apt
292,New Orleans,560749999,Irma Rocio,742015369939471057,2025-02-02,29.9599235,-90.0620684,1,French Quarter 2BD | Opens To Street W/ Courtyard,French Quarter,105,342.00,Entire home/apt
324,New Orleans,22737724,Jason,742079524676443470,2025-02-27,29.96642,-90.09,1,Mid-City Family Ready Artistic Home | Heated Pool,Mid-City,143,428.00,Entire home/apt
277,New Orleans,560749999,Irma Rocio,742128780404881092,2025-01-26,29.9599235,-90.0620684,1,French Quarter 2-Bedroom Apt with Cathedral Views,French Quarter,99,560.00,Entire home/apt
258,New Orleans,64823547,Brenna And Nick,742756287217237327,2025-02-23,29.92491,-90.10045,30,Gorgeous Garden District Studio |Gated Parking,Touro,122,194.00,Entire home/apt
0,New Orleans,50947276,Olivia,742923039229891823,2024-05-17,29.96783,-90.04377,30,Cheerful Bywater 2 Bedroom with Off Street Parking,St. Claude,18,,Entire home/apt
104,New Orleans,3372908,Robert,742954135545047707,2025-02-08,29.988038232294265,-90.0864322493635,2,2bd Waterfront on Bayou St John w/Kayaks,Fairgrounds,64,211.00,Entire home/apt
179,New Orleans,484780447,Kristin,744201348086079096,2025-03-01,29.93405,-90.08822,2,"Modern home near St. Charles, walk to Mardi Gras!",Central City,1,343.00,Entire home/apt
152,New Orleans,107047679,Elizabeth,744793583490554531,2025-02-15,29.96339,-90.03054,2,bywater loft +modern+spacious+kings+adventure,Bywater,53,196.00,Entire home/apt
152,New Orleans,106289693,William,744819854882307823,2025-02-17,29.96251,-90.03704,2,2BR/2BA Luxury Bywater Condo In New Orleans!,Bywater,93,168.00,Entire home/apt
327,New Orleans,370734277,Rare Space,744839889341639942,2025-02-19,29.96982,-90.08679,2,New! Calming Retreat on the Greenway,Mid-City,94,138.00,Entire home/apt
309,New Orleans,459989161,Jesse,745015856912723994,2025-02-10,29.92599,-90.07222,2,Historic Irish Channel Home | Walk to Magazine,St. Thomas Dev,31,962.00,Entire home/apt
261,New Orleans,20581676,Dylan,745580141894482394,2025-02-14,29.98034,-90.08709,30,Doctor Gumbo Guesthouse: Festival HQ on the Bayou!,Bayou St. John,50,241.00,Entire home/apt
134,New Orleans,106289693,William,745761275512868794,2025-02-20,29.93805,-90.07084,2,Luxe Lower Garden District Home - Walk to Magazine,Lower Garden District,78,443.00,Entire home/apt
259,New Orleans,47269321,Dynasty Property Group,745984743492074703,2025-01-13,29.96729,-90.07842,2,Modern Treme Hideout 10 Min From French Quarter,Treme - Lafitte,14,280.00,Entire home/apt
104,New Orleans,463613227,Gracia,746273897955294933,2025-02-22,29.96493,-90.05441,1,Le Petit Chateau Rouge French Quarter,Marigny,56,181.00,Entire home/apt
55,New Orleans,145247603,Mary,747408661360291299,2025-02-23,29.976958460270573,-90.05226787179708,2,3 Bedroom Shotgun House in St. Roch,St. Roch,45,216.00,Entire home/apt
348,New Orleans,349162641,David,747624096677029621,2025-02-25,29.95988,-90.08778,2,Mid-City Shotgun | Easy Access to Everything,Tulane - Gravier,67,166.00,Entire home/apt
280,New Orleans,64823547,Brenna And Nick,747801418059244644,2025-02-24,29.97323,-90.0968,1,Luxury Updated 1BD | Streetcar Line | Parade Route,Mid-City,113,160.00,Entire home/apt
210,New Orleans,20285942,Cat,748017033336807188,2025-02-17,29.93782,-90.06981,3,Charming cottage in LGD near Convention Center!,Lower Garden District,55,323.00,Entire home/apt
265,New Orleans,47269321,Dynasty Property Group,748576135656972485,2024-12-15,29.96919,-90.07828,2,Upscale Treme Penthouse 10 Min From French Quarter,Treme - Lafitte,10,240.00,Entire home/apt
127,New Orleans,12807016,Layla,749143224559741957,2025-02-25,29.978563798299195,-90.09015802954774,1,Bayou Beauty! Walk to City Park & Bayou!,City Park,112,176.00,Entire home/apt
184,New Orleans,377930839,Mercy,749368146881770149,2024-10-30,29.94149,-90.08465,30,"Gorgeously furnished 2 bed, 5-10 mins to places",Central City,22,60.00,Entire home/apt
54,New Orleans,305476109,Paula,749974405751524853,2025-02-20,29.93183,-90.08272,3,"""105"" Large studio on St. Charles Avenue",Garden District,81,100.00,Entire home/apt
362,New Orleans,482495115,Roami,749992482162472913,2025-03-01,29.939939,-90.065092,1,Roami at The Lola | Convention Center | Studio Apt,Lower Garden District,284,127.00,Entire home/apt
356,New Orleans,482495115,Roami,749996490910110724,2025-02-07,29.939939,-90.065332,1,Roami at The Lola | Group Friendly | 4 Bed Combo,Lower Garden District,79,382.00,Entire home/apt
358,New Orleans,482495115,Roami,750012952620924038,2025-02-23,29.939939,-90.065092,1,Roami at The Lola | Group Friendly | 6 Bed Combo,Lower Garden District,291,424.00,Entire home/apt
347,New Orleans,482495115,Roami,750033675160421997,2025-02-07,29.939939,-90.065092,1,Roami at The Lola | Group Friendly | 5 Bed Combo,Lower Garden District,43,506.00,Entire home/apt
360,New Orleans,482495115,Roami,750033698195145806,2025-02-25,29.939939,-90.065092,1,Roami at The Lola | Near French Qtr. | 2 Bedroom,Lower Garden District,463,207.00,Entire home/apt
357,New Orleans,482495115,Roami,750033728711988812,2025-02-25,29.939939,-90.065092,1,Roami at The Lola | Convention Center | 1 Bedroom,Lower Garden District,262,185.00,Entire home/apt
363,New Orleans,482495115,Roami,750033770908824842,2025-02-26,29.939939,-90.065092,1,Roami at The Lola | Near Bourbon St. | 3 Bedroom,Lower Garden District,861,206.00,Entire home/apt
339,New Orleans,482495115,Roami,750033798491889455,2025-02-16,29.939939,-90.065092,1,Roami at The Lola | Near Bourbon St. | Bach Suite,Lower Garden District,67,238.00,Private room
362,New Orleans,482495115,Roami,750036824581093270,2025-02-26,29.939939,-90.065092,1,Roami at The Lola | Group Friendly | 4 Bedroom Apt,Lower Garden District,203,196.00,Entire home/apt
363,New Orleans,444536077,Roami,750088700589070300,2025-02-21,29.9506805,-90.0720854,1,Roami at Factors Row | Near Superdome | 1 Bedroom,Central Business District,363,136.00,Entire home/apt
362,New Orleans,444536077,Roami,750089121447866329,2025-02-27,29.9506805,-90.0720854,1,Roami at Factors Row | Near Superdome | 2 Bedroom,Central Business District,1660,175.00,Entire home/apt
339,New Orleans,444536077,Roami,750089954752722429,2024-11-10,29.9506805,-90.0720854,1,Roami at Factors Row | 2-Story | French Qtr |2 Bed,Central Business District,113,263.00,Entire home/apt
360,New Orleans,444536077,Roami,750089996399652966,2025-01-03,29.9506805,-90.0720854,1,Roami at Factors Row | Near Bourbon St. |2 Bedroom,Central Business District,248,141.00,Entire home/apt
342,New Orleans,444536077,Roami,750090026054375222,2024-09-25,29.9506805,-90.0720854,1,Roami at Factors Row | 2 Bed Penthouse| Rooftop,Central Business District,55,290.00,Entire home/apt
306,New Orleans,444536077,Roami,750092674169717563,2024-07-30,29.9506805,-90.0720854,1,Roami at Factors Row | 2-Story | 5 Bed Combo Apt.,Central Business District,7,,Entire home/apt
336,New Orleans,444536077,Roami,750094234357108917,2025-02-24,29.9506805,-90.0720854,1,Roami at Factors Row | 2-Story |Bourbon St. |3 Bed,Central Business District,161,400.00,Entire home/apt
359,New Orleans,444536077,Roami,750095060154272114,2024-09-23,29.9506805,-90.0720854,1,Roami at Factors Row | Courtyard |3 Bed Combo Apt.,Central Business District,16,363.00,Entire home/apt
362,New Orleans,444536077,Roami,750095447130851201,2025-02-16,29.9506805,-90.0720854,1,Roami at Factors Row | Courtyard |4 Bed Combo Apt.,Central Business District,47,330.00,Entire home/apt
323,New Orleans,17524808,Jason,750523945355986503,2025-02-24,29.9531304,-90.04931839999999,2,"Family Friendly in Quiet Neighborhood, Parking",Algiers Point,68,206.00,Entire home/apt
281,New Orleans,51541620,Samuel,750604363377684671,2025-01-16,29.9322165,-90.0862514,1,Secluded 1886 Garden District Carriage House,Central City,110,195.00,Entire home/apt
358,New Orleans,484454783,Roami,751345827590123591,2025-02-26,29.953314,-90.070776,1,Roami at Bourbon Place | 1 Block to Bourbon St.,Central Business District,372,122.00,Entire home/apt
145,New Orleans,216230850,Tara,751433782776659589,2025-02-10,29.97339,-90.06637,2,The Treme' Life!  French Quarter&Streetcar walking,Seventh Ward,59,237.00,Entire home/apt
288,New Orleans,32223444,Liv,751653651098602751,2024-05-01,29.97392,-90.0974,30,Charming Mid City Retreat | Prime location,Mid-City,2,55.00,Entire home/apt
79,New Orleans,66135051,Rob,751738381431489927,2025-02-24,29.96248,-90.03519,3,The Green Suite-w/garage parking & near French Qtr,Bywater,113,154.00,Entire home/apt
112,New Orleans,216230850,Tara,752034070693693737,2025-02-02,29.97303,-90.06724,2,The Treme' Life II-Walk to Quarter and Streetcar!,Seventh Ward,64,249.00,Entire home/apt
362,New Orleans,484507462,Roami,752068954194007611,2025-02-24,29.94665,-90.0691,1,Roami at The Luzianne | Near French Qrt |2 Bed Apt,Central Business District,638,132.00,Entire home/apt
331,New Orleans,484507462,Roami,752070006340126058,2025-01-20,29.94804,-90.06893,1,Roami at The Luzianne | Bach Ste | 4 Bed Penthouse,Central Business District,49,478.00,Entire home/apt
339,New Orleans,484507462,Roami,752070061443634586,2025-02-15,29.94806,-90.06914,1,Roami at The Luzianne | Group Friendly | 3 Bed Apt,Central Business District,112,268.00,Entire home/apt
360,New Orleans,484507462,Roami,752070091934076829,2025-02-21,29.94648,-90.0692,1,Roami at The Luzianne | Near French Qrt |1 Bed Apt,Central Business District,313,128.00,Entire home/apt
351,New Orleans,484507462,Roami,752070941790616631,2025-02-07,29.94671,-90.07055,1,Roami at The Luzianne |Group Friendly |3 Bed Combo,Central Business District,4,406.00,Entire home/apt
319,New Orleans,484507462,Roami,752071819587674749,2023-11-26,29.9471,-90.06903,1,Roami at The Luzianne |Group Friendly |5 Bed Combo,Central Business District,4,882.00,Entire home/apt
354,New Orleans,484507462,Roami,752072299009422293,2024-11-22,29.94632,-90.07023,1,Roami at The Luzianne |Group Friendly |4 Bed Combo,Central Business District,29,384.00,Entire home/apt
331,New Orleans,484454783,Roami,752077101030374586,2025-02-07,29.953314,-90.070776,1,Roami at Bourbon Place | Near Superdome |2 Bedroom,Central Business District,203,304.00,Entire home/apt
355,New Orleans,482625844,Roami,752146680399056245,2025-02-16,29.9457,-90.07511,1,Roami at Motorworks | 2-Story |1 Bed | Superdome,Central Business District,124,144.00,Entire home/apt
328,New Orleans,482625844,Roami,752147030214924784,2025-02-10,29.9442,-90.07371,1,Roami at Motorworks | 2-Story Apartment |2 Bedroom,Central Business District,5,203.00,Entire home/apt
